item_id,item_name,collected_at,chaos_value,lag_1,lag_2,lag_3,rolling_mean_3,rolling_std_3,pct_change_prev,pct_change_next
34,Orb of Regret,2026-06-27 02:35:43,0.2215,2.01,2.06,2.14,2.07,0.06557438524302002,-0.8898009950248756,0.0
34,Orb of Regret,2026-06-27 03:35:43,0.2215,0.2215,2.01,2.06,1.4305,1.0473231354266932,0.0,0.4130925507900677
34,Orb of Regret,2026-06-27 04:35:43,0.313,0.2215,0.2215,2.01,0.8176666666666667,1.0325909564456452,0.4130925507900678,0.0
34,Orb of Regret,2026-06-27 05:35:43,0.313,0.313,0.2215,0.2215,0.252,0.052827549630842414,0.0,0.3744408945686902
34,Orb of Regret,2026-06-27 06:35:43,0.4302,0.313,0.313,0.2215,0.2825,0.05282754963084245,0.3744408945686901,-0.07763830776383086
34,Orb of Regret,2026-06-27 07:35:43,0.3968,0.4302,0.313,0.313,0.3520666666666667,0.06766545154901772,-0.07763830776383085,0.0
34,Orb of Regret,2026-06-27 08:35:43,0.3968,0.3968,0.4302,0.313,0.38000000000000006,0.060379135469126544,0.0,4.59475806451613
34,Orb of Regret,2026-06-27 10:28:06,2.22,0.3968,0.3968,0.4302,0.4079333333333333,0.01928349899091119,4.59475806451613,0.03153153153153146
34,Orb of Regret,2026-06-27 11:28:06,2.29,2.22,0.3968,0.3968,1.0045333333333335,1.0526250107865256,0.03153153153153143,0.0436681222707424
34,Orb of Regret,2026-06-27 12:28:06,2.39,2.29,2.22,0.3968,1.6356000000000002,1.0734030370741456,0.04366812227074246,0.0
34,Orb of Regret,2026-06-27 13:28:06,2.39,2.39,2.29,2.22,2.3000000000000003,0.08544003745317567,0.0,-0.02092050209205032
34,Orb of Regret,2026-06-27 15:22:14,2.34,2.39,2.39,2.29,2.356666666666667,0.05773502691896354,-0.02092050209205032,0.01709401709401711
35,Crusader's Exalted Orb,2026-06-27 01:35:43,603.6,619.0,642.9,904.2,722.0333333333333,158.2129050783574,-0.02487883683360259,-0.027667329357190268
35,Crusader's Exalted Orb,2026-06-27 02:35:43,586.9,603.6,619.0,642.9,621.8333333333334,19.802609255684143,-0.027667329357190296,0.0
35,Crusader's Exalted Orb,2026-06-27 03:35:43,586.9,586.9,603.6,619.0,603.1666666666666,16.05438673177228,0.0,0.3273130005111604
35,Crusader's Exalted Orb,2026-06-27 04:35:43,779.0,586.9,586.9,603.6,592.4666666666666,9.641749495465316,0.3273130005111604,0.0
35,Crusader's Exalted Orb,2026-06-27 05:35:43,779.0,779.0,586.9,586.9,650.9333333333333,110.90898671132693,0.0,-0.017201540436456966
35,Crusader's Exalted Orb,2026-06-27 06:35:43,765.6,779.0,779.0,586.9,714.9666666666667,110.90898671132689,-0.01720154043645694,0.011624869383490043
35,Crusader's Exalted Orb,2026-06-27 07:35:43,774.5,765.6,779.0,779.0,774.5333333333333,7.736493607137429,0.011624869383489944,0.0
35,Crusader's Exalted Orb,2026-06-27 08:35:43,774.5,774.5,765.6,779.0,773.0333333333333,6.819335255967268,0.0,0.278114912846998
35,Crusader's Exalted Orb,2026-06-27 10:28:06,989.9,774.5,774.5,765.6,771.5333333333333,5.138417395782288,0.27811491284699796,-0.060208101828467545
35,Crusader's Exalted Orb,2026-06-27 11:28:06,930.3,989.9,774.5,774.5,846.3000000000001,124.36124798344518,-0.060208101828467586,0.04450177362141255
35,Crusader's Exalted Orb,2026-06-27 12:28:06,971.7,930.3,989.9,774.5,898.2333333333332,111.22271950160761,0.04450177362141261,0.0
35,Crusader's Exalted Orb,2026-06-27 13:28:06,971.7,971.7,930.3,989.9,963.9666666666667,30.54330259374881,0.0,-0.34568282391684685
35,Crusader's Exalted Orb,2026-06-27 15:22:14,635.8,971.7,971.7,930.3,957.9,23.902301144449854,-0.3456828239168468,0.013683548285624483
36,Orb of Chance,2026-06-27 01:35:43,0.1509,0.1547,0.1607,0.02833,0.11457666666666666,0.07475202762021464,-0.024563671622495176,-0.7
36,Orb of Chance,2026-06-27 02:35:43,0.04527,0.1509,0.1547,0.1607,0.15543333333333334,0.004940985056983266,-0.7,0.0
36,Orb of Chance,2026-06-27 03:35:43,0.04527,0.04527,0.1509,0.1547,0.11695666666666665,0.06211154186890976,0.0,-0.10404241219350562
36,Orb of Chance,2026-06-27 04:35:43,0.04056,0.04527,0.04527,0.1509,0.08048,0.06098550893450013,-0.10404241219350563,0.0
36,Orb of Chance,2026-06-27 05:35:43,0.04056,0.04056,0.04527,0.04527,0.043699999999999996,0.0027193197678818458,0.0,2.5404339250493098
36,Orb of Chance,2026-06-27 06:35:43,0.1436,0.04056,0.04056,0.04527,0.04213,0.0027193197678818315,2.5404339250493098,0.01114206128133698
36,Orb of Chance,2026-06-27 07:35:43,0.1452,0.1436,0.04056,0.04056,0.07490666666666668,0.059490171737299,0.011142061281336879,0.0
36,Orb of Chance,2026-06-27 08:35:43,0.1452,0.1452,0.1436,0.04056,0.10978666666666669,0.05995738931385631,0.0,-0.7330578512396694
36,Orb of Chance,2026-06-27 10:28:06,0.03876,0.1452,0.1452,0.1436,0.1446666666666667,0.0009237604307029958,-0.7330578512396694,-0.007997936016511989
36,Orb of Chance,2026-06-27 11:28:06,0.03845,0.03876,0.1452,0.1452,0.10972,0.06145316265254372,-0.007997936016511997,-0.032249674902470694
36,Orb of Chance,2026-06-27 12:28:06,0.03721,0.03845,0.03876,0.1452,0.07413666666666667,0.061542847133792274,-0.03224967490247066,0.0
36,Orb of Chance,2026-06-27 13:28:06,0.03721,0.03721,0.03845,0.03876,0.03814000000000001,0.0008201829064219665,0.0,-0.09836065573770483
36,Orb of Chance,2026-06-27 15:22:14,0.03355,0.03721,0.03721,0.03845,0.03762333333333334,0.000715914333785867,-0.0983606557377048,3.801788375558867
37,Eldritch Orb of Annulment,2026-06-27 01:35:43,129.3,132.6,214.3,207.5,184.79999999999998,45.33420342302268,-0.02488687782805421,-0.31484918793503486
37,Eldritch Orb of Annulment,2026-06-27 02:35:43,88.59,129.3,132.6,214.3,158.73333333333335,48.150424020285996,-0.3148491879350348,0.0
37,Eldritch Orb of Annulment,2026-06-27 03:35:43,88.59,88.59,129.3,132.6,116.83,24.51215412810556,0.0,-0.15803138051698837
37,Eldritch Orb of Annulment,2026-06-27 04:35:43,74.59,88.59,88.59,129.3,102.16000000000001,23.50392945870973,-0.1580313805169884,0.0
37,Eldritch Orb of Annulment,2026-06-27 05:35:43,74.59,74.59,88.59,88.59,83.92333333333333,8.082903768654942,0.0,-0.013004424185547645
37,Eldritch Orb of Annulment,2026-06-27 06:35:43,73.62,74.59,74.59,88.59,79.25666666666667,8.082903768654942,-0.013004424185547592,0.007334963325183266
37,Eldritch Orb of Annulment,2026-06-27 07:35:43,74.16,73.62,74.59,74.59,74.26666666666667,0.5600297611165733,0.007334963325183352,0.0
37,Eldritch Orb of Annulment,2026-06-27 08:35:43,74.16,74.16,73.62,74.59,74.12333333333333,0.4860384072645734,0.0,0.042745415318230874
37,Eldritch Orb of Annulment,2026-06-27 10:28:06,77.33,74.16,74.16,73.62,73.98,0.3117691453671165,0.04274541531823095,0.0024570024570024275
37,Eldritch Orb of Annulment,2026-06-27 11:28:06,77.52,77.33,74.16,74.16,75.21666666666665,1.8302003533319289,0.002457002457002533,1.436790505675955
37,Eldritch Orb of Annulment,2026-06-27 12:28:06,188.9,77.52,77.33,74.16,76.33666666666666,1.8874409483044396,1.4367905056759547,0.0
37,Eldritch Orb of Annulment,2026-06-27 13:28:06,188.9,188.9,77.52,77.33,114.58333333333333,64.36019137116777,0.0,-0.07676019057702488
37,Eldritch Orb of Annulment,2026-06-27 15:22:14,174.4,188.9,188.9,77.52,151.77333333333334,64.30527298234058,-0.07676019057702488,0.013761467889908289
39,Unstable Catalyst,2026-06-27 08:35:43,25.0,25.0,25.0,39.14,29.713333333333335,8.163732806341308,0.0,0.0
39,Unstable Catalyst,2026-06-27 10:28:06,25.0,25.0,25.0,25.0,25.0,0.0,0.0,0.0
39,Unstable Catalyst,2026-06-27 11:28:06,25.0,25.0,25.0,25.0,25.0,0.0,0.0,-0.92
39,Unstable Catalyst,2026-06-27 12:28:06,2.0,25.0,25.0,25.0,25.0,0.0,-0.92,0.0
39,Unstable Catalyst,2026-06-27 13:28:06,2.0,2.0,25.0,25.0,17.333333333333332,13.279056191361391,0.0,0.0
39,Unstable Catalyst,2026-06-27 15:22:14,2.0,2.0,2.0,25.0,9.666666666666666,13.279056191361391,0.0,0.0
40,Grand Eldritch Ember,2026-06-27 01:35:43,30.63,31.41,33.84,29.03,31.426666666666666,2.4050433121533046,-0.024832855778414542,-0.052889324191968574
40,Grand Eldritch Ember,2026-06-27 02:35:43,29.01,30.63,31.41,33.84,31.959999999999997,1.6741863695538814,-0.05288932419196857,0.0
40,Grand Eldritch Ember,2026-06-27 03:35:43,29.01,29.01,30.63,31.41,30.349999999999998,1.22425487542423,0.0,-0.0031023784901757965
40,Grand Eldritch Ember,2026-06-27 04:35:43,28.92,29.01,29.01,30.63,29.55,0.9353074360871921,-0.0031023784901758056,0.0
40,Grand Eldritch Ember,2026-06-27 05:35:43,28.92,28.92,29.01,29.01,28.98,0.051961524227063585,0.0,0.08298755186721986
40,Grand Eldritch Ember,2026-06-27 06:35:43,31.32,28.92,28.92,29.01,28.95,0.05196152422706231,0.08298755186721984,0.017560664112388272
40,Grand Eldritch Ember,2026-06-27 07:35:43,31.87,31.32,28.92,28.92,29.72,1.385640646055103,0.017560664112388213,0.0
40,Grand Eldritch Ember,2026-06-27 08:35:43,31.87,31.87,31.32,28.92,30.703333333333333,1.5687043486053522,0.0,-0.22466269218700974
40,Grand Eldritch Ember,2026-06-27 10:28:06,24.71,31.87,31.87,31.32,31.686666666666667,0.317542648054317,-0.22466269218700974,0.004046944556859485
40,Grand Eldritch Ember,2026-06-27 11:28:06,24.81,24.71,31.87,31.87,29.483333333333334,4.133827927397722,0.004046944556859389,0.10640870616686823
40,Grand Eldritch Ember,2026-06-27 12:28:06,27.45,24.81,24.71,31.87,27.13,4.105264912280329,0.10640870616686815,0.0
40,Grand Eldritch Ember,2026-06-27 13:28:06,27.45,27.45,24.81,24.71,25.656666666666666,1.5538768719989802,0.0,0.21675774134790526
40,Grand Eldritch Ember,2026-06-27 15:22:14,33.4,27.45,27.45,24.81,26.569999999999997,1.524204710660613,0.21675774134790515,-0.04970059880239522
41,Stacked Deck,2026-06-27 01:35:43,13.96,13.7,14.19,13.65,13.846666666666666,0.29838453936712794,0.018978102189781243,-0.01575931232091695
41,Stacked Deck,2026-06-27 02:35:43,13.74,13.96,13.7,14.19,13.950000000000001,0.24515301344262563,-0.015759312320916985,0.0
41,Stacked Deck,2026-06-27 03:35:43,13.74,13.74,13.96,13.7,13.799999999999999,0.1399999999999996,0.0,-0.06477438136826787
41,Stacked Deck,2026-06-27 04:35:43,12.85,13.74,13.74,13.96,13.813333333333333,0.12701705922171708,-0.06477438136826785,0.0
41,Stacked Deck,2026-06-27 05:35:43,12.85,12.85,13.74,13.74,13.443333333333333,0.5138417395787654,0.0,0.014785992217898794
41,Stacked Deck,2026-06-27 06:35:43,13.04,12.85,12.85,13.74,13.146666666666667,0.5138417395787642,0.01478599221789878,0.009969325153374294
41,Stacked Deck,2026-06-27 07:35:43,13.17,13.04,12.85,12.85,12.913333333333332,0.10969655114600914,0.009969325153374342,0.0
41,Stacked Deck,2026-06-27 08:35:43,13.17,13.17,13.04,12.85,13.019999999999998,0.16093476939429802,0.0,0.05770690964312831
41,Stacked Deck,2026-06-27 10:28:06,13.93,13.17,13.17,13.04,13.126666666666665,0.0750555349946234,0.05770690964312841,0.014357501794687802
41,Stacked Deck,2026-06-27 11:28:06,14.13,13.93,13.17,13.17,13.423333333333332,0.4387862045841097,0.014357501794687755,0.023354564755838646
41,Stacked Deck,2026-06-27 12:28:06,14.46,14.13,13.93,13.17,13.743333333333332,0.5064911976859302,0.023354564755838636,0.0
41,Stacked Deck,2026-06-27 13:28:06,14.46,14.46,14.13,13.93,14.173333333333334,0.2676440422152665,0.0,-0.029737206085753906
41,Stacked Deck,2026-06-27 15:22:14,14.03,14.46,14.46,14.13,14.350000000000001,0.1905255888325596,-0.02973720608575392,0.016393442622950852
42,Tailoring Orb,2026-06-27 01:35:43,2415.0,2476.0,2250.0,2009.0,2245.0,233.54014644167714,-0.02463651050080773,-0.02774327122153209
42,Tailoring Orb,2026-06-27 02:35:43,2348.0,2415.0,2476.0,2250.0,2380.3333333333335,116.92020070686387,-0.027743271221532084,0.0
42,Tailoring Orb,2026-06-27 03:35:43,2348.0,2348.0,2415.0,2476.0,2413.0,64.0234332100363,0.0,-0.004684838160136286
42,Tailoring Orb,2026-06-27 04:35:43,2337.0,2348.0,2348.0,2415.0,2370.3333333333335,38.6824680357047,-0.004684838160136318,0.0
42,Tailoring Orb,2026-06-27 05:35:43,2337.0,2337.0,2348.0,2348.0,2344.3333333333335,6.350852961084964,0.0,-0.017115960633290545
42,Tailoring Orb,2026-06-27 06:35:43,2297.0,2337.0,2337.0,2348.0,2340.6666666666665,6.350852961084964,-0.017115960633290572,0.011754462342185459
42,Tailoring Orb,2026-06-27 07:35:43,2324.0,2297.0,2337.0,2337.0,2323.6666666666665,23.094010767584695,0.011754462342185468,0.0
42,Tailoring Orb,2026-06-27 08:35:43,2324.0,2324.0,2297.0,2337.0,2319.3333333333335,20.404247923736758,0.0,0.06497418244406196
42,Tailoring Orb,2026-06-27 10:28:06,2475.0,2324.0,2324.0,2297.0,2315.0,15.588457268119397,0.06497418244406195,0.04
42,Tailoring Orb,2026-06-27 11:28:06,2574.0,2475.0,2324.0,2324.0,2374.3333333333335,87.17989064763334,0.040000000000000036,0.030691530691530692
42,Tailoring Orb,2026-06-27 12:28:06,2653.0,2574.0,2475.0,2324.0,2457.6666666666665,125.89810694896613,0.030691530691530744,0.0
42,Tailoring Orb,2026-06-27 13:28:06,2653.0,2653.0,2574.0,2475.0,2567.3333333333335,89.18706931687643,0.0,0.006407840180927252
42,Tailoring Orb,2026-06-27 15:22:14,2670.0,2653.0,2653.0,2574.0,2626.6666666666665,45.61067126598021,0.006407840180927327,0.013857677902621723
43,Maven's Chisel of Proliferation,2026-06-27 01:35:43,71.02,88.42,91.84,80.74,87.0,5.684610804619794,-0.19678805700067858,-0.02787947057166981
43,Maven's Chisel of Proliferation,2026-06-27 02:35:43,69.04,71.02,88.42,91.84,83.75999999999999,11.164891401173591,-0.02787947057166984,0.0
43,Maven's Chisel of Proliferation,2026-06-27 03:35:43,69.04,69.04,71.02,88.42,76.16000000000001,10.663526621151172,0.0,-0.07589803012746246
43,Maven's Chisel of Proliferation,2026-06-27 06:35:43,63.8,69.04,69.04,71.02,69.7,1.1431535329953115,-0.07589803012746243,1.297805642633229
43,Maven's Chisel of Proliferation,2026-06-27 07:35:43,146.6,63.8,69.04,69.04,67.29333333333334,3.0253154105535907,1.2978056426332287,0.0
43,Maven's Chisel of Proliferation,2026-06-27 08:35:43,146.6,146.6,63.8,69.04,93.14666666666666,46.366027793345985,0.0,0.06548431105047746
43,Maven's Chisel of Proliferation,2026-06-27 10:28:06,156.2,146.6,146.6,63.8,119.0,47.80460228890101,0.06548431105047747,0.0019206145966710077
43,Maven's Chisel of Proliferation,2026-06-27 11:28:06,156.5,156.2,146.6,146.6,149.79999999999998,5.542562584220498,0.001920614596671033,0.10095846645367419
43,Maven's Chisel of Proliferation,2026-06-27 12:28:06,172.3,156.5,156.2,146.6,153.1,5.631163290120534,0.10095846645367423,0.0
44,Greater Eldritch Ichor,2026-06-27 01:35:43,1.47,1.51,1.57,1.58,1.5533333333333335,0.037859388972001924,-0.026490066225165587,-0.02721088435374152
44,Greater Eldritch Ichor,2026-06-27 02:35:43,1.43,1.47,1.51,1.57,1.5166666666666666,0.05033222956847175,-0.027210884353741527,0.0
44,Greater Eldritch Ichor,2026-06-27 03:35:43,1.43,1.43,1.47,1.51,1.47,0.039999999999999834,0.0,0.39860139860139865
44,Greater Eldritch Ichor,2026-06-27 04:35:43,2.0,1.43,1.43,1.47,1.4433333333333334,0.023094010767584397,0.39860139860139876,0.0
44,Greater Eldritch Ichor,2026-06-27 05:35:43,2.0,2.0,1.43,1.43,1.62,0.32908965343808677,0.0,0.0
44,Greater Eldritch Ichor,2026-06-27 07:35:43,2.0,2.0,2.0,1.43,1.8099999999999998,0.3290896534380868,0.0,0.0
44,Greater Eldritch Ichor,2026-06-27 08:35:43,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0
44,Greater Eldritch Ichor,2026-06-27 10:28:06,2.0,2.0,2.0,2.0,2.0,0.0,0.0,0.0
44,Greater Eldritch Ichor,2026-06-27 11:28:06,2.0,2.0,2.0,2.0,2.0,0.0,0.0,-0.010000000000000009
44,Greater Eldritch Ichor,2026-06-27 12:28:06,1.98,2.0,2.0,2.0,2.0,0.0,-0.010000000000000009,0.0
44,Greater Eldritch Ichor,2026-06-27 13:28:06,1.98,1.98,2.0,2.0,1.9933333333333334,0.011547005383798848,0.0,-0.025252525252525276
44,Greater Eldritch Ichor,2026-06-27 15:22:14,1.93,1.98,1.98,2.0,1.9866666666666666,0.011547005383798463,-0.025252525252525304,0.0
45,Fracturing Orb,2026-06-27 01:35:43,883.8,904.8,933.5,910.9,916.4,15.119854496654403,-0.023209549071617985,-0.020027155465037264
45,Fracturing Orb,2026-06-27 02:35:43,866.1,883.8,904.8,933.5,907.3666666666667,24.94921508451388,-0.020027155465037305,0.0
45,Fracturing Orb,2026-06-27 03:35:43,866.1,866.1,883.8,904.8,884.9,19.373435420699135,0.0,0.0793210945618288
45,Fracturing Orb,2026-06-27 04:35:43,934.8,866.1,866.1,883.8,872.0,10.219099764656429,0.07932109456182879,0.0
45,Fracturing Orb,2026-06-27 05:35:43,934.8,934.8,866.1,866.1,889.0,39.66396349332727,0.0,-0.22411210954214805
45,Fracturing Orb,2026-06-27 06:35:43,725.3,934.8,934.8,866.1,911.9,39.66396349332726,-0.2241121095421481,0.013373776368399346
45,Fracturing Orb,2026-06-27 07:35:43,735.0,725.3,934.8,934.8,864.9666666666667,120.95488139522658,0.013373776368399426,0.0
45,Fracturing Orb,2026-06-27 08:35:43,735.0,735.0,725.3,934.8,798.3666666666667,118.25423177769717,0.0,0.05510204081632653
45,Fracturing Orb,2026-06-27 10:28:06,775.5,735.0,735.0,725.3,731.7666666666668,5.600297611139907,0.055102040816326525,0.04964539007092199
45,Fracturing Orb,2026-06-27 11:28:06,814.0,775.5,735.0,735.0,748.5,23.382685902179823,0.049645390070921946,0.22285012285012282
45,Fracturing Orb,2026-06-27 12:28:06,995.4,814.0,775.5,735.0,774.8333333333334,39.50421918394693,0.22285012285012273,0.0
45,Fracturing Orb,2026-06-27 13:28:06,995.4,995.4,814.0,775.5,861.6333333333332,117.4338253372225,0.0,0.048824593128390624
45,Fracturing Orb,2026-06-27 15:22:14,1044.0,995.4,995.4,814.0,934.9333333333333,104.73133883099776,0.0488245931283906,0.01532567049808429
46,Lesser Eldritch Ichor,2026-06-27 01:35:43,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0
46,Lesser Eldritch Ichor,2026-06-27 02:35:43,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0
46,Lesser Eldritch Ichor,2026-06-27 03:35:43,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0
46,Lesser Eldritch Ichor,2026-06-27 04:35:43,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0
46,Lesser Eldritch Ichor,2026-06-27 05:35:43,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0
46,Lesser Eldritch Ichor,2026-06-27 06:35:43,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0
46,Lesser Eldritch Ichor,2026-06-27 07:35:43,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0
46,Lesser Eldritch Ichor,2026-06-27 08:35:43,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0
46,Lesser Eldritch Ichor,2026-06-27 10:28:06,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0
46,Lesser Eldritch Ichor,2026-06-27 11:28:06,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0
46,Lesser Eldritch Ichor,2026-06-27 12:28:06,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0
46,Lesser Eldritch Ichor,2026-06-27 13:28:06,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0
46,Lesser Eldritch Ichor,2026-06-27 15:22:14,0.1,0.1,0.1,0.1,0.1,0.0,0.0,0.0
47,Maven's Chisel of Divination,2026-06-27 01:35:43,145.3,149.0,140.6,149.1,146.23333333333332,4.878865988458114,-0.024832214765100558,-0.03372333103922922
47,Maven's Chisel of Divination,2026-06-27 02:35:43,140.4,145.3,149.0,140.6,144.96666666666667,4.209908945967044,-0.0337233310392292,0.0
47,Maven's Chisel of Divination,2026-06-27 03:35:43,140.4,140.4,145.3,149.0,144.9,4.313930922024594,0.0,-0.004273504273504233
47,Maven's Chisel of Divination,2026-06-27 04:35:43,139.8,140.4,140.4,145.3,142.03333333333333,2.8290163190291775,-0.004273504273504258,0.0
47,Maven's Chisel of Divination,2026-06-27 05:35:43,139.8,139.8,140.4,140.4,140.20000000000002,0.34641016151398446,0.0,-0.0872675250357655
47,Maven's Chisel of Divination,2026-06-27 06:35:43,127.6,139.8,139.8,140.4,140.00000000000003,0.34641016151399473,-0.08726752503576551,0.011755485893416929
47,Maven's Chisel of Divination,2026-06-27 07:35:43,129.1,127.6,139.8,139.8,135.73333333333335,7.043673284113468,0.011755485893417017,0.0
47,Maven's Chisel of Divination,2026-06-27 08:35:43,129.1,129.1,127.6,139.8,132.16666666666666,6.653069467045563,0.0,0.054221533694810226
47,Maven's Chisel of Divination,2026-06-27 12:28:06,136.1,129.1,129.1,127.6,128.6,0.8660254037848222,0.0542215336948102,0.0
47,Maven's Chisel of Divination,2026-06-27 13:28:06,136.1,136.1,129.1,129.1,131.4333333333333,4.041451884327445,0.0,-0.018368846436443792
47,Maven's Chisel of Divination,2026-06-27 15:22:14,133.6,136.1,136.1,129.1,133.76666666666665,4.041451884327431,-0.018368846436443764,0.012724550898203721
48,Blacksmith's Whetstone,2026-06-27 01:35:43,0.08333,0.08333,0.08333,0.08327,0.08331,3.4641016151381145e-05,0.0,0.0
48,Blacksmith's Whetstone,2026-06-27 02:35:43,0.08333,0.08333,0.08333,0.08333,0.08333,0.0,0.0,0.0
48,Blacksmith's Whetstone,2026-06-27 03:35:43,0.08333,0.08333,0.08333,0.08333,0.08333,0.0,0.0,0.0
48,Blacksmith's Whetstone,2026-06-27 04:35:43,0.08333,0.08333,0.08333,0.08333,0.08333,0.0,0.0,0.0
48,Blacksmith's Whetstone,2026-06-27 05:35:43,0.08333,0.08333,0.08333,0.08333,0.08333,0.0,0.0,-0.0008400336013440611
48,Blacksmith's Whetstone,2026-06-27 10:28:06,0.08326,0.08333,0.08333,0.08333,0.08333,0.0,-0.0008400336013441034,0.0
48,Blacksmith's Whetstone,2026-06-27 11:28:06,0.08326,0.08326,0.08333,0.08333,0.08330666666666667,4.0414518843270156e-05,0.0,0.0
48,Blacksmith's Whetstone,2026-06-27 12:28:06,0.08326,0.08326,0.08326,0.08333,0.08328333333333333,4.0414518843258135e-05,0.0,0.0
48,Blacksmith's Whetstone,2026-06-27 13:28:06,0.08326,0.08326,0.08326,0.08326,0.08326,0.0,0.0,0.0
48,Blacksmith's Whetstone,2026-06-27 15:22:14,0.08326,0.08326,0.08326,0.08326,0.08326,0.0,0.0,0.0
49,Mirror of Kalandra,2026-06-27 01:35:43,962397.0,989828.0,1030164.0,1035433.0,1018475.0,24948.51793193335,-0.02771289557377643,-0.030363768798115538
49,Mirror of Kalandra,2026-06-27 02:35:43,933175.0,962397.0,989828.0,1030164.0,994129.6666666666,34087.678482603245,-0.03036376879811553,0.0
49,Mirror of Kalandra,2026-06-27 03:35:43,933175.0,933175.0,962397.0,989828.0,961800.0,28331.217922990854,0.0,-0.004128914726605406
49,Mirror of Kalandra,2026-06-27 04:35:43,929322.0,933175.0,933175.0,962397.0,942915.6666666666,16871.32956625918,-0.0041289147266053705,0.0
49,Mirror of Kalandra,2026-06-27 05:35:43,929322.0,929322.0,933175.0,933175.0,931890.6666666666,2224.530587187008,0.0,-0.017894766291984908
49,Mirror of Kalandra,2026-06-27 06:35:43,912692.0,929322.0,929322.0,933175.0,930606.3333333334,2224.530587187008,-0.017894766291984943,0.011209696151604265
49,Mirror of Kalandra,2026-06-27 07:35:43,922923.0,912692.0,929322.0,929322.0,923778.6666666666,9601.33497662332,0.011209696151604165,0.0
49,Mirror of Kalandra,2026-06-27 08:35:43,922923.0,922923.0,912692.0,929322.0,921645.6666666666,8388.260268573586,0.0,0.058093687122327646
49,Mirror of Kalandra,2026-06-27 10:28:06,976539.0,922923.0,922923.0,912692.0,919512.6666666666,5906.8706040787865,0.05809368712232765,0.0013455683797574905
49,Mirror of Kalandra,2026-06-27 11:28:06,977853.0,976539.0,922923.0,922923.0,940795.0,30955.212032870924,0.0013455683797574114,0.03393966168739064
49,Mirror of Kalandra,2026-06-27 12:28:06,1011041.0,977853.0,976539.0,922923.0,959105.0,31341.41815553337,0.0339396616873906,0.0
49,Mirror of Kalandra,2026-06-27 13:28:06,1011041.0,1011041.0,977853.0,976539.0,988477.6666666666,19551.461769732996,0.0,-0.024083098509358178
49,Mirror of Kalandra,2026-06-27 15:22:14,986692.0,1011041.0,1011041.0,977853.0,999978.3333333334,19161.100733865234,-0.024083098509358192,0.010366963550935854
50,Orb of Fusing,2026-06-27 01:35:43,0.4024,0.4126,0.4286,0.6994,0.5135333333333333,0.16116393310332602,-0.024721279689772224,-0.0275844930417495
50,Orb of Fusing,2026-06-27 02:35:43,0.3913,0.4024,0.4126,0.4286,0.41453333333333336,0.0132065640245054,-0.02758449304174948,0.0
50,Orb of Fusing,2026-06-27 03:35:43,0.3913,0.3913,0.4024,0.4126,0.40209999999999996,0.010653168542740205,0.0,0.08152312803475605
50,Orb of Fusing,2026-06-27 04:35:43,0.4232,0.3913,0.3913,0.4024,0.39499999999999996,0.006408587988007236,0.08152312803475614,0.0
50,Orb of Fusing,2026-06-27 05:35:43,0.4232,0.4232,0.3913,0.3913,0.4019333333333333,0.01841747358714987,0.0,0.004489603024574568
50,Orb of Fusing,2026-06-27 06:35:43,0.4251,0.4232,0.4232,0.3913,0.4125666666666667,0.0184174735871498,0.004489603024574462,0.05034109621265592
50,Orb of Fusing,2026-06-27 07:35:43,0.4465,0.4251,0.4232,0.4232,0.42383333333333334,0.0010969655114711544,0.05034109621265581,0.0
50,Orb of Fusing,2026-06-27 08:35:43,0.4465,0.4465,0.4251,0.4232,0.4316,0.01293870163501821,0.0,0.33079507278835374
50,Orb of Fusing,2026-06-27 10:28:06,0.5942,0.4465,0.4465,0.4251,0.4393666666666667,0.01235529576065888,0.33079507278835374,0.09777852574890616
50,Orb of Fusing,2026-06-27 11:28:06,0.6523,0.5942,0.4465,0.4465,0.49573333333333336,0.08527463475930774,0.09777852574890611,0.033880116510807926
50,Orb of Fusing,2026-06-27 12:28:06,0.6744,0.6523,0.5942,0.4465,0.5643333333333334,0.10610100533611039,0.03388011651080802,0.0
50,Orb of Fusing,2026-06-27 13:28:06,0.6744,0.6744,0.6523,0.5942,0.6403,0.0414247510553773,0.0,-0.039590747330960775
50,Orb of Fusing,2026-06-27 15:22:14,0.6477,0.6744,0.6744,0.6523,0.6670333333333334,0.012759440949089694,-0.039590747330960796,-0.004940558900725786
51,Reflecting Mist,2026-06-27 01:35:43,20674.0,21457.0,23144.0,22364.0,22321.666666666668,844.2963539737301,-0.036491587826816385,-0.027764341685208475
